search query,article date,article title,article summary
hurricane irma,2017-11-06T10:00:30+0000,What’s New in the Caribbean,"Even in many of the storm-battered destinations, hotels are reopening, while elsewhere, on unaffected islands, new resorts and activities are being rolled out, as the high season heats up."
hurricane irma,2017-11-26T19:01:06+0000,"Added to the Storm’s Toll, Guilt and Heartache for Puerto Ricans Who Fled","After Hurricane Maria, the reasons for leaving Puerto Rico were obvious. Still, an exodus has stirred guilt, resentment and fear it could slow the recovery."
hurricane irma,2017-11-17T01:31:05+0000,"In Puerto Rico, Law Passed for Fiscal Crisis Hampers Storm Recovery","When the hurricane-ravaged island needs Washington’s help most, 2016 legislation that set up an oversight board is restricting federal authority."
hurricane irma,2017-11-17T23:25:29+0000,A Great Migration From Puerto Rico Is Set to Transform Orlando,Tens of thousands of new arrivals fleeing damage from Hurricane Maria have arrived. Many expect to stay — and they could reshape Florida and its politics.
hurricane irma,2017-11-10T00:16:40+0000,"Disney’s Profit Drops, but ‘Star Wars’ Saves the Day","After reporting that quarterly revenue had declined at three of four major divisions, the company announced a new trilogy of “Star Wars” films."
hurricane irma,2017-11-14T05:27:22+0000,"After Doomed Whitefish Deal, Puerto Rico Asks Congress for $94 Billion","Gov. Ricardo Rosselló faced hours of questioning from skeptical legislators, a day after released emails shed light on a troubled repair contract."
hurricane irma,2017-11-17T18:24:38+0000,White House Requests More Disaster Aid but Also Seeks Cuts as Deficits Rise,"The White House’s latest disaster relief request pushed the total from this year’s hurricanes and wildfires close to $100 billion, but it came with suggested cuts."
hurricane irma,2017-11-10T18:38:22+0000,J.C. Penney Stock Surges as Turnaround Plan Shows Results,The department store retailer’s efforts to purge inventory and stores helped push same-store sales in the third quarter far higher than expected
hurricane irma,2017-11-29T17:12:22+0000,"Troubled Chipotle Replacing Its C.E.O., Founder Steve Ells","Chipotle Mexican Grill is looking for an executive with “turnaround expertise” to succeed Mr. Ells, who oversees more than 2,350 restaurants."
hurricane irma,2017-11-27T18:04:24+0000,"In Miami, a Chef Sources Locally for His South Asian Desserts","In South Florida, chef Niven Patel has created a fervor for his modern Indian cuisine at Ghee Indian Kitchen — and you won’t want to skip dessert.  "
hurricane irma,2017-11-14T22:39:22+0000,What We’re Reading,"Great reads around the web, from Steven Erlanger, Sheri Fink and others."
hurricane irma,2017-11-13T02:00:24+0000,Blueprint for G.E.’s Future and Nafta Talks Resume,"On Monday, G.E.’s chief executive may name which businesses the industrial giant plans to sell. On Friday, Nafta negotiators will try to hammer out their differences in Mexico City."
hurricane irma,2017-11-04T16:51:02+0000,"A Broke, and Broken, Flood Insurance Program","Now, an unusual coalition of insurers, environmentalists and fiscal conservatives is seeking major changes in the federal plan as a deadline approaches."
hurricane irma,2017-11-12T21:01:01+0000,The Lineman Got $63 an Hour. The Utility Was Billed $319 an Hour.,A small energy company from Montana is charging Puerto Rico for repair work to power lines at a rate that industry experts say is far above the norm.
hurricane irma,2017-11-21T10:45:12+0000,Trump Is Returning Cuba Policy to the Cold War,Mysterious illnesses among American diplomats in Havana have given President Trump the pretext to take a harder line on Cuba.
hurricane irma,2017-11-20T10:45:19+0000,Nafta’s Renegotiation Risks National Security,It’s not worth jeopardizing advances in United States security and hemispheric stability.
hurricane irma,2017-11-28T10:24:43+0000,"Republican Party, Donald Trump, Prince Harry: Your Tuesday Briefing",Here’s what you need to know to start your day.
hurricane irma,2017-11-06T10:00:29+0000,Donors Use Bitcoin for Tax Benefits and to Keep Tabs on Spending,The I.R.S. has ruled that some currencies like Bitcoin are an asset and subject to capital gains; donors can also see how the charity spends the money.
hurricane irma,2017-11-17T16:41:15+0000,"Island Nations, With No Time to Lose, Take Climate Response Into Their Own Hands",Island states that are least responsible for global emissions but most vulnerable to storms and rising seas are looking outside the United Nations process for aid.
hurricane irma,2017-11-15T14:30:54+0000,House Hunting in … Jamaica,"Jamaica’s housing market has been improving over the last five years, thanks in large part to increased tourism and the return of foreign buyers."
hurricane irma,2017-11-10T23:12:41+0000,"Roy Moore, Lebanon, Louis C.K.: Your Friday Evening Briefing",Here’s what you need to know at the end of the day.
hurricane irma,2017-11-24T01:36:01+0000,A Mar-a-Lago Thanksgiving: It’s All Gravy,President Trump spent his holiday indulging in some of his favorite habits: spending time at his properties and talking about all the winning he’s doing.
hurricane irma,2017-11-14T00:16:27+0000,Robbing Blue States to Pay Red,The dangerous new Republican policies impose costs on states behind partisan lines.
hurricane irma,2017-11-17T11:53:56+0000,"DealBook Briefing: Corporate Taxes, Musk vs. Buffett, and Will Fox Strike a Deal?","Will companies invest their cash windfall from the Republican tax plans? Also, the Murdochs are in talks with suitors interested in pieces of their empire. But will they sell?"
hurricane irma,2017-11-02T11:27:09+0000,Tax Day Is Finally Here (or So We Think): DealBook Briefing,"House Republicans are expected to unveil their long-awaited tax overhaul, but questions remain about how the proposed changes would be financed."
hurricane irma,2017-11-29T14:01:09+0000,"Jay-Z Discusses Rap, Marriage and Being a Black Man in Trump’s America",The music mogul talks with The New York Times’s executive editor at the close of an eventful year.
hurricane irma,2017-11-02T21:29:39+0000,Improving Your ‘News Diet’: A Three-Step Lesson Plan for Teenagers and Teachers,"A companion to our Media Literacy Student Challenge, “Explore Your Relationship With News.”"
hurricane irma,2017-11-07T07:03:40+0000,Tesla’s Dangerous Sprint Into the Future,"For Elon Musk’s company, autonomous driving is just a pit stop on the road to a better planet. Can it survive long enough to get there?"
hurricane irma,2017-12-29T16:54:59+0000,An Elderly Couple Named Harvey and Irma Offered a Respite From the Summer’s Storms,"The most-liked, commented on and shared New York Times article in 2017 was about a couple from Spokane, Wash."
hurricane irma,2017-12-18T10:00:01+0000,Reuniting With Boats in the Virgin Islands,The U.S. Coast Guard is working to retrieve boats that were displaced during Hurricanes Irma and Maria. Ralph Evey's vessel was rescued in a two-day process involving cranes and buoys.
hurricane irma,2017-12-18T10:30:16+0000,"Recovering What Was Lost in the U.S. Virgin Islands, One Boat at a Time",Back-to-back hurricanes destroyed hundreds of boats that were people’s livelihoods and even homes.
hurricane irma,2017-12-22T10:00:58+0000,Carols by a Cellphone’s Glow: See How Puerto Rico Is Celebrating Christmas,"Large parts of Puerto Rico still don’t have power after Hurricane Maria, but some residents are determined to celebrate Christmas one way or another."
hurricane irma,2017-12-27T17:33:31+0000,5 of Our Favorite Climate Stories of the Year,"We asked our reporters and editors to pick a memorable story they worked on, large or small."
hurricane irma,2017-12-29T10:00:25+0000,What’s Bad News for Coastlines Can Be Good News for Surfers,"Five books on oceans, hurricanes and the perfect wave."
hurricane irma,2017-12-28T21:04:44+0000,The News Alerts of 2017,See the New York Times push notifications that stopped readers in their tracks this year.
hurricane irma,2017-12-22T17:05:18+0000,How Disaster Charity Can Pivot to Sustainable Philanthropy,Natural disasters force philanthropists to find ways to maintain the momentum created by so much attention to sustain long-term redevelopment.
hurricane irma,2017-12-21T22:18:37+0000,Cuba Delays End of Raúl Castro’s Presidency by Two Months,"The transition will happen later than expected, because the Cuban government postponed legislative elections in the wake of damage caused by Hurricane Irma."
hurricane irma,2017-12-07T19:34:52+0000,"Art Basel Miami Beach, Post-Irma, Is Still Swinging","Among the finds, Brazilian galleries. At the top of their game: Wolfgang Tillmans, Carrie Mae Weems and Ugo Rondinone."
hurricane irma,2017-12-11T00:12:08+0000,Lives at Risk Inside a Senior Complex in Puerto Rico With No Power,Conditions at the largest housing project for low-income seniors on the hurricane-ravaged island illustrate a health crisis for the most vulnerable.
hurricane irma,2017-12-16T16:52:45+0000,"Months After Storm, Puerto Rico Stares Down Another Blow: The Tax Bill",An intellectual property tax in the Republican bill is raising fears that it will further damage the island’s struggling economy.
hurricane irma,2017-12-08T10:01:02+0000,13 of Our Favorite Travel Reads From 2017,"From a meditation on the Caribbean’s future after the hurricanes to an exploration of the haunted side of Bangkok, here are some of our favorite Travel articles from the past year."
hurricane irma,2017-12-19T00:03:16+0000,19 Acts of Heroism in 2017,"Many unheralded moments of courage, altruism and sacrifice lurk behind news stories. Here are some of our favorites."
hurricane irma,2017-12-13T10:45:15+0000,When Climate Change Becomes a Credit Problem,State and local governments may see their credit ratings drop if they don’t prepare for global warming.
hurricane irma,2017-12-14T18:16:56+0000,"At Alvin Ailey, Finding Shelter in One Another","Two 1980s dances return to the Ailey repertory: “Shelter,” a potent statement about homelessness, and the rambunctious “Stack-Up.”"
hurricane irma,2017-12-09T13:47:56+0000,"‘Merci, Johnny’: Hallyday Honored With Rock-Star Funeral (and Motorbikes)","Crowds lined the streets of the French capital to watch the singer’s funeral procession. “He was part of France,” President Emmanuel Macron said."
hurricane irma,2017-12-27T17:48:30+0000,2017: The Year in Visual Stories and Graphics,"Selected Times graphics, visualizations and multimedia stories from 2017."
hurricane irma,2017-12-02T19:30:24+0000,"Tasks for Congress: Ignore President, Keep Government Open …",Congress faces much unfinished business this month. Working around Mr. Trump would help them get it done.
hurricane irma,2017-12-08T10:00:31+0000,Leisure Travel With an Eye on Giving Back,There are increasing opportunities to combine travel and volunteering — and one company is leading the way for budget-friendly options.
